date,train_id,inducted,actual_failure_occurred,branding_sla_met,energy_consumed_kwh,passenger_complaints,on_time_percentage,total_km_covered,maintenance_cost_inr
2025-07-06,T017,True,True,True,144,0,98.93,208,6318
2025-07-06,T018,True,False,True,197,1,97.7,225,1807
2025-07-06,T019,True,False,False,156,0,99.73,369,1955
2025-07-06,T020,False,False,True,89,0,97.26,0,783
2025-07-06,T021,True,False,True,181,0,99.6,263,1337
2025-07-06,T022,False,False,False,63,2,96.61,0,1920
2025-07-06,T023,True,False,True,189,0,98.52,219,1243
2025-07-06,T024,True,False,True,189,0,95.79,237,359
2025-07-06,T025,False,False,True,95,0,98.64,0,499
2025-07-07,T001,True,False,True,149,0,98.4,369,1648
2025-07-07,T002,True,False,True,200,1,98.59,352,1289
2025-07-07,T003,True,False,True,168,0,96.82,375,1222
2025-07-07,T004,True,False,True,191,1,97.05,294,1377
2025-07-07,T005,True,False,True,140,0,99.77,231,1717
2025-07-07,T006,True,False,True,145,0,95.8,286,801
2025-07-07,T007,True,False,True,153,0,96.18,373,1262
2025-07-07,T008,True,False,True,199,1,98.6,274,616
2025-07-07,T009,True,False,False,199,0,95.23,250,1282
2025-07-07,T010,True,True,True,146,1,98.81,279,7915
2025-07-07,T011,True,False,False,196,0,95.87,335,1843
2025-07-07,T012,False,False,True,99,0,97.06,0,182
2025-07-07,T013,True,False,True,162,0,98.93,376,369
2025-07-07,T014,True,False,True,145,0,95.02,343,912
2025-07-07,T015,True,False,True,189,0,99.52,365,114
2025-07-07,T016,True,False,True,186,0,96.32,367,1909
2025-07-07,T017,False,False,True,76,1,98.17,0,449
2025-07-07,T018,True,False,True,189,0,98.8,329,1231
2025-07-07,T019,True,False,True,150,0,98.05,333,770
2025-07-07,T020,True,False,True,140,3,95.57,245,123
2025-07-07,T021,False,False,True,61,1,99.67,0,1582
2025-07-07,T022,True,False,True,184,1,97.79,276,857
2025-07-07,T023,False,False,True,55,0,98.77,0,1191
2025-07-07,T024,True,False,True,183,0,96.79,382,823
2025-07-07,T025,True,False,True,147,0,98.0,263,567
2025-07-08,T001,True,False,True,151,1,98.67,251,148
2025-07-08,T002,True,False,True,196,0,95.56,333,264
2025-07-08,T003,True,False,True,165,0,99.71,329,978
2025-07-08,T004,True,True,True,177,0,95.33,301,7676
2025-07-08,T005,False,True,True,89,0,96.46,0,3936
2025-07-08,T006,False,False,False,58,3,97.87,0,1712
2025-07-08,T007,True,False,True,168,2,98.25,262,932
2025-07-08,T008,True,False,True,190,1,98.31,313,658
2025-07-08,T009,True,False,True,189,2,98.63,387,1525
2025-07-08,T010,True,False,False,166,0,98.79,268,3
2025-07-08,T011,False,False,False,86,2,97.11,0,101
2025-07-08,T012,True,False,True,167,2,95.06,336,1009
2025-07-08,T013,True,False,True,145,0,99.41,294,1694
2025-07-08,T014,False,False,True,66,0,95.86,0,1525
2025-07-08,T015,True,False,True,163,0,96.83,268,88
2025-07-08,T016,True,True,True,195,0,96.72,380,3537
2025-07-08,T017,False,False,False,71,0,95.73,0,1989
2025-07-08,T018,False,False,True,67,0,96.65,0,1304
2025-07-08,T019,True,False,True,150,0,95.64,312,1401
2025-07-08,T020,True,False,True,179,1,97.21,359,1748
2025-07-08,T021,False,False,False,75,1,95.67,0,148
2025-07-08,T022,True,True,False,153,1,99.58,353,2661
2025-07-08,T023,True,False,True,196,2,97.72,254,716
2025-07-08,T024,False,False,True,79,0,96.44,0,500
2025-07-08,T025,True,False,True,174,1,98.93,302,994
2025-07-09,T001,True,False,True,169,1,99.69,269,274
2025-07-09,T002,True,False,True,175,0,98.26,313,1309
2025-07-09,T003,True,False,False,182,2,97.59,215,974
2025-07-09,T004,False,False,True,100,1,98.68,0,939
2025-07-09,T005,True,False,True,175,0,95.96,240,418
2025-07-09,T006,True,False,True,184,0,98.82,291,1043
2025-07-09,T007,False,False,True,94,1,96.57,0,110
2025-07-09,T008,True,False,False,155,0,96.97,345,7
2025-07-09,T009,False,False,True,84,0,95.57,0,1205
2025-07-09,T010,False,False,True,99,0,98.42,0,963
2025-07-09,T011,True,False,True,163,1,99.12,226,8
2025-07-09,T012,False,False,True,52,1,95.52,0,275
2025-07-09,T013,True,False,True,197,2,98.53,268,1191
2025-07-09,T014,True,False,True,199,0,95.37,262,469
2025-07-09,T015,True,True,True,194,0,97.93,397,1825
2025-07-09,T016,True,False,True,153,0,98.76,394,1456
2025-07-09,T017,True,False,True,177,0,95.28,273,625
2025-07-09,T018,True,False,True,182,0,98.38,298,50
2025-07-09,T019,False,False,True,71,1,96.02,0,1242
2025-07-09,T020,True,False,False,175,1,96.47,386,278
2025-07-09,T021,True,False,True,180,1,97.69,236,827
2025-07-09,T022,True,False,True,167,0,97.36,335,1169
2025-07-09,T023,True,False,True,155,0,95.66,357,1070
2025-07-09,T024,True,False,True,190,0,95.92,349,1100
2025-07-09,T025,False,False,True,98,1,97.58,0,1401
2025-07-10,T001,True,False,True,177,0,96.48,281,645
2025-07-10,T002,True,False,True,169,0,96.58,221,1679
2025-07-10,T003,False,False,False,59,0,95.61,0,25
2025-07-10,T004,True,False,True,180,2,95.33,277,562
2025-07-10,T005,True,False,True,190,0,98.22,206,1797
2025-07-10,T006,True,False,True,140,1,97.2,220,919
2025-07-10,T007,True,False,True,197,0,98.97,212,309
2025-07-10,T008,True,False,True,169,0,97.88,252,570
2025-07-10,T009,True,False,True,165,0,99.76,237,1356
2025-07-10,T010,False,False,True,84,0,97.55,0,878
2025-07-10,T011,False,False,True,78,0,97.2,0,856
2025-07-10,T012,True,False,True,185,0,95.06,258,646
2025-07-10,T013,False,False,True,84,0,98.62,0,1525
2025-07-10,T014,True,False,True,161,0,96.28,357,941
2025-07-10,T015,False,False,True,88,0,98.03,0,992
2025-07-10,T016,True,False,False,150,1,95.65,348,840
2025-07-10,T017,True,False,True,158,0,99.09,332,1168
2025-07-10,T018,True,False,True,180,0,96.8,297,1203
2025-07-10,T019,False,False,True,72,0,99.04,0,578
2025-07-10,T020,True,False,True,159,2,95.74,271,45
2025-07-10,T021,True,False,True,199,0,95.75,301,1525
2025-07-10,T022,True,False,True,179,0,98.32,388,1644
2025-07-10,T023,True,False,True,170,0,97.67,301,1989
2025-07-10,T024,False,False,True,76,0,95.08,0,462
2025-07-10,T025,True,False,True,160,1,95.95,312,944
2025-07-11,T001,True,False,True,184,0,96.73,378,315
2025-07-11,T002,True,False,True,164,0,95.97,211,997
2025-07-11,T003,False,True,True,77,0,99.25,0,4936
2025-07-11,T004,True,False,True,190,2,96.82,238,310
2025-07-11,T005,False,False,True,77,0,98.37,0,37
2025-07-11,T006,False,False,True,64,2,96.0,0,1476
2025-07-11,T007,False,True,True,85,0,95.21,0,7275
2025-07-11,T008,True,False,True,183,0,96.97,320,49
2025-07-11,T009,True,False,True,160,0,97.89,397,550
2025-07-11,T010,False,False,True,67,0,97.58,0,1618
2025-07-11,T011,True,False,True,151,0,99.52,256,562
2025-07-11,T012,True,False,False,153,1,95.24,363,1984
2025-07-11,T013,True,False,False,185,0,98.06,351,969
2025-07-11,T014,True,False,True,187,0,95.67,204,58
2025-07-11,T015,True,False,True,162,2,98.39,208,1521
2025-07-11,T016,False,False,True,58,0,98.97,0,979
2025-07-11,T017,True,False,True,181,0,97.14,219,353
2025-07-11,T018,True,False,True,179,3,99.48,400,164
2025-07-11,T019,False,False,True,69,0,95.22,0,1101
2025-07-11,T020,True,False,True,158,0,99.39,330,1072
2025-07-11,T021,False,True,False,54,0,99.41,0,4014
2025-07-11,T022,True,False,True,188,1,96.86,359,1089
2025-07-11,T023,True,False,True,186,0,96.12,380,1597
2025-07-11,T024,True,False,True,184,0,98.22,304,1065
2025-07-11,T025,True,False,True,192,0,97.21,201,814
2025-07-12,T001,False,False,True,97,0,98.32,0,1415
2025-07-12,T002,True,False,False,149,1,97.73,370,1292
2025-07-12,T003,True,False,True,146,0,96.79,366,668
2025-07-12,T004,False,False,True,66,0,95.71,0,840
2025-07-12,T005,False,False,True,62,0,95.27,0,1758
2025-07-12,T006,True,True,True,153,3,99.06,303,4307
2025-07-12,T007,True,False,True,183,0,97.97,369,1656
2025-07-12,T008,True,False,True,181,0,98.0,379,820
2025-07-12,T009,False,False,True,62,0,96.93,0,660
2025-07-12,T010,False,False,True,77,1,96.56,0,354
2025-07-12,T011,False,False,True,75,2,98.56,0,992
2025-07-12,T012,True,False,True,191,0,95.12,242,286
2025-07-12,T013,False,True,True,85,0,95.51,0,2154
2025-07-12,T014,True,False,True,180,0,98.28,386,55
2025-07-12,T015,True,False,True,151,2,97.42,338,1136
2025-07-12,T016,False,False,True,77,0,97.16,0,328
2025-07-12,T017,False,False,True,96,0,99.15,0,1270
2025-07-12,T018,False,False,True,64,0,95.71,0,1448
2025-07-12,T019,True,False,True,149,1,95.41,320,835
2025-07-12,T020,True,False,True,187,0,95.76,230,1292
2025-07-12,T021,True,True,True,154,0,98.97,387,7455
2025-07-12,T022,True,False,True,183,0,96.45,215,1705
2025-07-12,T023,True,False,True,167,1,95.15,244,5
2025-07-12,T024,False,False,False,98,0,98.35,0,937
2025-07-12,T025,True,False,False,165,0,95.33,261,677
2025-07-13,T001,True,False,True,155,0,99.33,258,1975
2025-07-13,T002,True,False,True,148,1,98.03,207,1443
2025-07-13,T003,True,False,True,166,0,97.58,336,254
2025-07-13,T004,True,False,True,185,0,95.38,400,692
2025-07-13,T005,True,False,False,151,0,97.59,240,709
2025-07-13,T006,True,False,False,167,0,95.03,273,988
2025-07-13,T007,True,False,True,155,3,98.94,312,1588
2025-07-13,T008,False,False,False,77,0,98.07,0,1416
2025-07-13,T009,False,False,False,88,0,97.94,0,818
2025-07-13,T010,True,False,False,160,0,95.15,320,1311
2025-07-13,T011,False,False,True,85,0,99.34,0,895
2025-07-13,T012,False,False,True,62,0,98.19,0,1665
2025-07-13,T013,False,True,True,51,0,96.97,0,4508
2025-07-13,T014,True,False,False,162,0,98.78,275,26
2025-07-13,T015,True,False,False,195,1,96.94,389,352
2025-07-13,T016,True,True,True,145,1,97.88,205,2683
2025-07-13,T017,True,False,True,165,0,99.32,339,1329
2025-07-13,T018,True,False,True,197,0,97.19,213,1797
2025-07-13,T019,True,False,True,179,1,98.5,349,1733
2025-07-13,T020,False,False,True,86,0,96.1,0,243
2025-07-13,T021,True,False,False,151,1,97.52,223,977
2025-07-13,T022,True,False,True,198,1,98.39,318,1296
2025-07-13,T023,True,False,True,146,0,96.46,310,1129
2025-07-13,T024,False,False,True,57,0,99.37,0,846
2025-07-13,T025,False,False,True,91,1,97.37,0,1691
2025-07-14,T001,True,False,True,185,2,96.68,317,1521
2025-07-14,T002,True,False,False,162,2,98.97,376,4
2025-07-14,T003,True,False,True,162,2,98.6,366,820
2025-07-14,T004,True,False,False,176,0,97.57,271,396
2025-07-14,T005,True,False,True,171,0,99.19,265,836
2025-07-14,T006,False,False,False,67,0,97.93,0,1666
2025-07-14,T007,True,False,True,167,0,97.53,304,1224
2025-07-14,T008,False,False,False,81,1,97.27,0,710
2025-07-14,T009,True,False,False,172,1,98.14,241,1459
2025-07-14,T010,True,False,False,197,1,95.12,208,724
2025-07-14,T011,False,False,True,91,0,95.43,0,234
2025-07-14,T012,False,False,True,97,1,95.99,0,664
2025-07-14,T013,True,False,True,150,0,98.79,219,496
2025-07-14,T014,True,False,True,150,0,98.59,297,1195
2025-07-14,T015,True,False,True,192,0,97.28,366,126
2025-07-14,T016,True,False,True,145,0,95.12,316,812
2025-07-14,T017,False,False,True,81,2,95.18,0,1242
2025-07-14,T018,True,False,True,153,1,98.64,203,1972
2025-07-14,T019,True,False,True,198,1,95.61,234,222
2025-07-14,T020,False,False,False,100,1,96.95,0,1488
2025-07-14,T021,False,False,True,95,0,98.82,0,918
2025-07-14,T022,True,False,True,156,0,98.98,354,428
2025-07-14,T023,True,False,True,161,0,98.81,241,971
2025-07-14,T024,False,False,False,91,2,99.09,0,1597
2025-07-14,T025,False,False,True,56,0,96.63,0,1309
2025-07-15,T001,True,False,True,176,0,95.13,322,1012
2025-07-15,T002,False,True,True,55,0,99.61,0,3001
2025-07-15,T003,True,False,True,183,2,98.65,291,1844
2025-07-15,T004,False,False,True,64,0,98.54,0,1769
2025-07-15,T005,True,False,True,190,0,99.78,284,134
2025-07-15,T006,True,False,True,177,0,98.63,204,591
2025-07-15,T007,False,True,False,79,2,96.32,0,3927
2025-07-15,T008,False,False,True,96,1,95.66,0,1591
2025-07-15,T009,False,False,True,73,0,99.29,0,557
2025-07-15,T010,True,False,True,170,0,98.83,373,885
2025-07-15,T011,False,False,True,90,0,98.57,0,856
2025-07-15,T012,True,False,False,168,0,97.45,292,1632
2025-07-15,T013,False,False,True,59,0,95.58,0,118
2025-07-15,T014,True,False,True,144,0,96.07,326,389
2025-07-15,T015,False,False,True,62,0,99.71,0,136
2025-07-15,T016,True,False,True,152,0,98.48,247,1480
2025-07-15,T017,True,False,True,158,2,99.07,255,1122
2025-07-15,T018,True,False,True,140,1,99.42,227,1362
2025-07-15,T019,True,False,True,180,1,95.36,295,296
2025-07-15,T020,True,False,True,143,0,95.48,280,121
2025-07-15,T021,True,False,False,169,0,97.45,245,1902
2025-07-15,T022,True,False,False,145,1,96.2,317,261
2025-07-15,T023,True,False,True,146,0,95.61,302,1880
2025-07-15,T024,True,True,True,200,0,98.71,363,6655
2025-07-15,T025,True,False,True,140,0,98.49,256,915
2025-07-16,T001,True,False,True,147,0,97.38,289,829
2025-07-16,T002,True,False,True,191,1,99.56,200,340
2025-07-16,T003,True,False,True,143,0,96.85,217,12
2025-07-16,T004,True,False,True,183,0,95.16,259,406
2025-07-16,T005,True,False,True,177,0,99.37,378,995
2025-07-16,T006,False,False,False,81,0,98.86,0,1609
2025-07-16,T007,True,False,True,153,0,98.49,234,369
2025-07-16,T008,True,False,True,173,0,95.78,275,466
2025-07-16,T009,True,False,True,191,0,96.25,314,714
2025-07-16,T010,False,False,True,81,0,99.26,0,1264
2025-07-16,T011,False,False,True,86,2,95.81,0,414
2025-07-16,T012,True,False,True,163,0,97.01,353,1398
2025-07-16,T013,True,False,True,190,1,98.26,282,1122
2025-07-16,T014,True,False,True,151,0,98.49,287,1691
2025-07-16,T015,True,False,False,145,0,98.89,278,45
2025-07-16,T016,True,False,True,180,0,98.71,315,228
2025-07-16,T017,True,False,True,141,0,95.64,349,1081
2025-07-16,T018,True,False,False,199,1,98.77,305,1627
2025-07-16,T019,True,True,True,195,2,97.38,277,6169
2025-07-16,T020,True,False,True,178,0,98.07,266,336
2025-07-16,T021,False,False,True,68,0,98.94,0,1524
2025-07-16,T022,True,False,True,172,0,96.02,283,1088
2025-07-16,T023,True,False,True,152,2,96.21,280,530
2025-07-16,T024,True,False,True,199,0,99.17,229,1413
2025-07-16,T025,True,False,True,194,1,98.78,332,841
2025-07-17,T001,True,False,True,160,0,98.9,323,961
2025-07-17,T002,True,False,True,197,0,96.72,230,953
2025-07-17,T003,True,False,True,146,0,96.02,268,819
2025-07-17,T004,True,False,True,147,0,98.26,369,255
2025-07-17,T005,False,False,True,100,0,99.61,0,1996
2025-07-17,T006,False,False,False,92,0,97.12,0,520
2025-07-17,T007,False,False,True,89,1,96.67,0,651
2025-07-17,T008,True,False,True,187,0,97.04,312,641
2025-07-17,T009,True,False,True,141,2,96.39,399,348
2025-07-17,T010,True,False,True,177,0,97.82,212,878
2025-07-17,T011,True,False,True,165,0,95.9,297,680
2025-07-17,T012,True,False,True,187,0,97.07,324,1791
2025-07-17,T013,True,False,True,154,2,96.32,239,908
2025-07-17,T014,False,False,False,53,1,97.88,0,36
2025-07-17,T015,True,False,True,140,0,99.71,255,1188
2025-07-17,T016,True,False,True,144,0,97.09,222,1914
2025-07-17,T017,True,False,True,181,0,95.63,283,1555
2025-07-17,T018,True,False,True,200,2,99.34,215,1970
2025-07-17,T019,True,False,True,199,0,96.14,366,321
2025-07-17,T020,True,False,False,161,2,97.24,324,708
2025-07-17,T021,False,True,True,51,0,99.65,0,3642
2025-07-17,T022,True,False,True,152,0,95.63,291,1277
2025-07-17,T023,True,False,True,146,0,99.36,360,126
2025-07-17,T024,False,False,True,53,1,99.47,0,1691
2025-07-17,T025,True,False,True,186,0,97.36,361,823
2025-07-18,T001,True,False,True,161,0,95.23,312,1154
2025-07-18,T002,True,False,True,140,0,98.4,391,277
2025-07-18,T003,False,True,True,93,0,96.68,0,3490
2025-07-18,T004,False,False,True,99,0,97.6,0,19
2025-07-18,T005,False,False,True,92,1,98.69,0,155
2025-07-18,T006,True,False,True,158,2,99.24,300,201
2025-07-18,T007,True,False,True,175,0,96.62,353,1745
2025-07-18,T008,False,False,True,58,0,96.38,0,173
2025-07-18,T009,False,False,True,61,0,96.67,0,1181
2025-07-18,T010,False,False,False,99,0,98.35,0,1908
2025-07-18,T011,True,False,False,199,3,95.04,383,1142
2025-07-18,T012,True,False,False,153,1,98.65,243,1967
2025-07-18,T013,False,False,True,100,1,99.34,0,137
2025-07-18,T014,True,False,True,180,0,99.38,397,78
2025-07-18,T015,True,False,True,151,0,98.3,372,1864
2025-07-18,T016,True,False,True,176,0,99.5,309,959
2025-07-18,T017,True,False,True,200,0,95.26,295,482
2025-07-18,T018,False,False,True,71,0,95.02,0,752
2025-07-18,T019,True,False,True,150,3,95.44,214,1007
2025-07-18,T020,True,False,True,178,0,97.08,326,1475
2025-07-18,T021,True,True,True,182,0,96.12,247,6641
2025-07-18,T022,True,True,True,192,0,96.39,298,5418
2025-07-18,T023,False,False,False,100,0,95.41,0,359
2025-07-18,T024,False,False,True,72,1,95.82,0,1605
2025-07-18,T025,True,False,False,157,0,95.55,225,1572
2025-07-19,T001,False,False,True,64,0,97.32,0,1963
2025-07-19,T002,True,False,True,145,2,99.59,322,599
2025-07-19,T003,True,False,True,158,0,98.82,295,869
2025-07-19,T004,False,False,True,53,1,99.33,0,987
2025-07-19,T005,True,False,True,178,2,98.89,301,684
2025-07-19,T006,True,False,True,195,0,96.11,267,1249
2025-07-19,T007,True,False,False,162,1,95.81,250,914
2025-07-19,T008,True,False,False,155,0,98.88,370,1970
2025-07-19,T009,True,False,True,170,0,98.27,226,754
2025-07-19,T010,True,False,True,180,3,96.94,296,1830
2025-07-19,T011,True,False,True,197,0,97.09,216,1104
2025-07-19,T012,True,False,True,189,0,95.31,302,1022
2025-07-19,T013,True,False,False,161,0,99.6,309,342
2025-07-19,T014,True,False,True,198,3,95.72,350,1771
2025-07-19,T015,True,False,False,174,1,98.79,293,775
2025-07-19,T016,True,False,True,148,1,95.63,205,1959
2025-07-19,T017,True,False,True,178,0,95.42,232,27
2025-07-19,T018,False,False,True,87,0,99.45,0,1393
2025-07-19,T019,False,False,False,78,1,97.21,0,1752
2025-07-19,T020,True,False,True,189,2,98.59,274,1419
2025-07-19,T021,False,False,False,63,0,99.26,0,1586
2025-07-19,T022,True,True,False,194,2,98.08,225,2253
2025-07-19,T023,True,False,True,166,0,96.43,343,858
2025-07-19,T024,False,False,True,97,0,98.44,0,95
2025-07-19,T025,True,False,True,157,0,96.8,378,1039
2025-07-20,T001,True,False,True,192,0,95.13,269,942
2025-07-20,T002,True,False,True,184,0,99.17,270,1851
2025-07-20,T003,True,False,False,168,0,96.11,348,181
2025-07-20,T004,True,False,True,170,0,97.69,357,1883
2025-07-20,T005,True,False,False,161,0,95.09,329,599
2025-07-20,T006,True,False,True,172,0,98.2,285,46
2025-07-20,T007,True,False,True,194,2,96.64,249,822
2025-07-20,T008,True,False,True,198,0,95.19,295,422
2025-07-20,T009,True,False,True,175,0,99.03,320,92
2025-07-20,T010,True,False,True,154,0,97.43,221,89
2025-07-20,T011,True,True,False,159,2,95.57,398,6708
2025-07-20,T012,True,False,True,200,0,99.25,327,1889
2025-07-20,T013,True,False,True,196,0,95.78,304,1317
2025-07-20,T014,False,False,True,96,1,97.87,0,1540
2025-07-20,T015,False,False,True,86,3,96.36,0,907
2025-07-20,T016,True,False,True,148,1,99.35,317,596
2025-07-20,T017,True,False,True,185,0,98.35,390,39
2025-07-20,T018,False,False,True,62,2,97.99,0,1646
2025-07-20,T019,False,False,True,64,0,99.61,0,16
2025-07-20,T020,True,False,True,142,0,97.19,393,1274
2025-07-20,T021,True,False,True,140,1,97.98,377,1273
2025-07-20,T022,True,False,False,164,2,98.01,272,256
2025-07-20,T023,False,False,True,96,0,96.19,0,334
2025-07-20,T024,True,False,True,151,0,99.27,278,1704
2025-07-20,T025,False,True,True,82,3,97.48,0,4841
2025-07-21,T001,True,False,True,176,2,98.25,266,882
2025-07-21,T002,True,False,True,164,0,98.01,316,459
2025-07-21,T003,False,False,True,69,1,96.82,0,430
2025-07-21,T004,False,False,True,73,0,97.71,0,331
2025-07-21,T005,True,False,True,166,1,96.32,293,455
2025-07-21,T006,False,True,True,53,0,99.07,0,3562
2025-07-21,T007,True,False,False,172,0,99.38,310,360
2025-07-21,T008,False,False,True,81,0,97.3,0,4
2025-07-21,T009,False,True,True,52,0,95.81,0,1317
2025-07-21,T010,True,False,True,155,1,97.42,367,206
2025-07-21,T011,True,False,True,198,0,96.96,206,1374
2025-07-21,T012,False,False,True,93,0,95.49,0,1078
2025-07-21,T013,True,False,True,167,0,98.92,354,272
2025-07-21,T014,True,False,True,188,0,98.01,228,1489
2025-07-21,T015,True,False,True,161,0,96.39,329,245
2025-07-21,T016,False,False,True,60,0,98.21,0,1720
2025-07-21,T017,False,False,True,73,0,96.93,0,917
2025-07-21,T018,True,True,False,186,2,98.4,265,4370
2025-07-21,T019,False,False,True,96,0,99.31,0,584
2025-07-21,T020,True,False,True,176,0,99.68,394,555
2025-07-21,T021,True,False,True,184,0,95.96,338,459
2025-07-21,T022,False,False,True,95,0,96.13,0,874
